Order_ID,Date,Sales,Category,Sub_Category,Region,Quantity,Discount,Profit
CA-2023-11985,2023-08-25,290.9,Technology,Machines,West,2,0.2,79.05
CA-2023-11986,2023-08-25,676.77,Furniture,Chairs,West,6,0.1,173.22
CA-2023-11987,2023-08-26,255.54,Technology,Phones,Central,3,0.1,20.87
CA-2023-11988,2023-08-26,781.93,Technology,Accessories,East,5,0.0,84.5
CA-2023-11989,2023-08-27,396.68,Office Supplies,Appliances,East,3,0.2,41.94
CA-2023-11990,2023-08-27,554.04,Office Supplies,Art,East,8,0.2,136.39
CA-2023-11991,2023-08-28,187.88,Furniture,Bookcases,Central,1,0.15,32.58
CA-2023-11992,2023-08-28,35.53,Furniture,Furnishings,Central,1,0.0,3.21
CA-2023-11993,2023-08-28,576.67,Office Supplies,Storage,East,11,0.0,83.87
CA-2023-11994,2023-08-29,169.85,Office Supplies,Storage,East,3,0.2,15.29
CA-2023-11995,2023-08-29,401.78,Technology,Accessories,South,3,0.0,54.77
CA-2023-11996,2023-08-29,166.9,Technology,Phones,East,2,0.0,32.31
CA-2023-11997,2023-08-30,911.37,Office Supplies,Art,Central,8,0.0,237.11
CA-2023-11998,2023-08-31,427.93,Furniture,Chairs,South,3,0.2,56.56
CA-2023-11999,2023-08-31,387.53,Office Supplies,Storage,Central,10,0.1,98.53
CA-2023-12000,2023-08-31,146.49,Technology,Machines,East,1,0.2,16.3
CA-2023-12001,2023-09-01,131.44,Technology,Phones,Central,2,0.2,15.5
CA-2023-12002,2023-09-01,336.38,Technology,Copiers,West,6,0.15,35.01
CA-2023-12003,2023-09-01,331.39,Technology,Copiers,South,6,0.15,53.07
CA-2023-12004,2023-09-02,128.88,Furniture,Chairs,East,1,0.2,27.81
CA-2023-12005,2023-09-02,1075.58,Furniture,Tables,East,11,0.15,143.56
CA-2023-12006,2023-09-03,945.11,Furniture,Tables,East,17,0.2,145.17
CA-2023-12007,2023-09-03,187.4,Office Supplies,Appliances,West,5,0.2,49.22
CA-2023-12008,2023-09-03,58.31,Furniture,Bookcases,South,1,0.2,10.59
CA-2023-12009,2023-09-04,167.24,Technology,Machines,South,3,0.15,37.79
CA-2023-12010,2023-09-04,222.18,Office Supplies,Storage,East,5,0.0,53.21
CA-2023-12011,2023-09-04,415.18,Technology,Accessories,Central,7,0.1,82.6
CA-2023-12012,2023-09-05,827.54,Technology,Phones,West,7,0.0,208.4
CA-2023-12013,2023-09-06,913.86,Technology,Accessories,South,11,0.15,224.83
CA-2023-12014,2023-09-07,1023.69,Technology,Machines,West,14,0.15,253.88
CA-2023-12015,2023-09-07,33.52,Furniture,Chairs,West,1,0.2,7.37
CA-2023-12016,2023-09-08,267.52,Office Supplies,Art,Central,2,0.15,38.04
CA-2023-12017,2023-09-08,741.49,Furniture,Bookcases,West,10,0.15,92.66
CA-2023-12018,2023-09-09,586.07,Technology,Accessories,East,14,0.0,89.13
CA-2023-12019,2023-09-09,42.04,Technology,Accessories,Central,1,0.1,10.7
CA-2023-12020,2023-09-09,372.78,Technology,Machines,East,13,0.15,64.46
CA-2023-12021,2023-09-10,1018.64,Technology,Copiers,West,16,0.1,120.0
CA-2023-12022,2023-09-11,759.64,Office Supplies,Storage,South,10,0.2,148.92
CA-2023-12023,2023-09-12,14.6,Office Supplies,Art,South,1,0.1,1.46
CA-2023-12024,2023-09-12,633.04,Furniture,Chairs,East,7,0.15,159.67
CA-2023-12025,2023-09-12,315.06,Furniture,Chairs,Central,9,0.2,63.84
CA-2023-12026,2023-09-13,495.99,Furniture,Bookcases,Central,5,0.1,77.62
CA-2023-12027,2023-09-13,428.38,Technology,Phones,East,3,0.2,91.4
CA-2023-12028,2023-09-14,799.46,Office Supplies,Paper,Central,6,0.2,113.67
CA-2023-12029,2023-09-15,240.58,Technology,Accessories,East,5,0.2,63.28
CA-2023-12030,2023-09-15,628.43,Office Supplies,Storage,Central,11,0.2,136.29
CA-2023-12031,2023-09-15,141.64,Technology,Machines,East,1,0.2,25.2
CA-2023-12032,2023-09-16,686.46,Office Supplies,Art,East,12,0.2,133.96
CA-2023-12033,2023-09-16,280.19,Office Supplies,Paper,South,3,0.0,72.6
CA-2023-12034,2023-09-17,896.72,Technology,Machines,West,16,0.0,198.38
CA-2023-12035,2023-09-17,98.42,Furniture,Chairs,South,3,0.2,19.22
CA-2023-12036,2023-09-18,296.18,Technology,Machines,West,9,0.15,44.95
CA-2023-12037,2023-09-18,425.98,Furniture,Chairs,East,14,0.15,75.83
CA-2023-12038,2023-09-19,574.54,Furniture,Tables,West,5,0.0,78.63
CA-2023-12039,2023-09-19,226.66,Furniture,Chairs,East,3,0.1,30.5
CA-2023-12040,2023-09-19,69.82,Furniture,Tables,East,1,0.0,7.9
CA-2023-12041,2023-09-20,621.2,Furniture,Chairs,South,10,0.15,154.67
CA-2023-12042,2023-09-20,245.4,Furniture,Chairs,Central,2,0.2,39.33
CA-2023-12043,2023-09-21,210.88,Furniture,Tables,South,6,0.15,48.86
CA-2023-12044,2023-09-21,252.12,Office Supplies,Paper,Central,8,0.2,48.34
CA-2023-12045,2023-09-21,242.76,Furniture,Chairs,South,3,0.2,54.44
CA-2023-12046,2023-09-22,560.47,Technology,Phones,South,4,0.15,64.22
CA-2023-12047,2023-09-22,206.13,Office Supplies,Art,South,2,0.2,57.19
CA-2023-12048,2023-09-22,96.13,Furniture,Chairs,West,2,0.15,10.59
CA-2023-12049,2023-09-23,193.63,Technology,Accessories,South,7,0.1,20.95
CA-2023-12050,2023-09-23,764.77,Office Supplies,Storage,West,9,0.15,131.08
CA-2023-12051,2023-09-24,561.44,Furniture,Tables,West,16,0.15,51.25
CA-2023-12052,2023-09-24,314.97,Technology,Machines,West,2,0.0,30.53
CA-2023-12053,2023-09-25,629.87,Technology,Phones,Central,17,0.0,122.16
CA-2023-12054,2023-09-26,106.28,Office Supplies,Art,Central,2,0.2,28.71
CA-2023-12055,2023-09-26,149.67,Furniture,Bookcases,Central,1,0.1,28.84
CA-2023-12056,2023-09-26,429.97,Furniture,Tables,East,3,0.1,78.8
CA-2023-12057,2023-09-27,677.87,Technology,Copiers,East,17,0.2,162.95
CA-2023-12058,2023-09-27,34.29,Furniture,Chairs,South,1,0.2,7.34
CA-2023-12059,2023-09-28,789.59,Technology,Phones,East,8,0.2,183.45
CA-2023-12060,2023-09-29,267.8,Office Supplies,Storage,Central,2,0.15,30.99
CA-2023-12061,2023-09-29,742.04,Office Supplies,Storage,East,9,0.1,168.09
CA-2023-12062,2023-09-29,96.33,Office Supplies,Appliances,South,1,0.15,19.8
CA-2023-12063,2023-09-30,942.96,Office Supplies,Appliances,East,22,0.1,255.62
CA-2023-12064,2023-09-30,138.33,Furniture,Chairs,Central,1,0.0,24.38
CA-2023-12065,2023-09-30,101.47,Technology,Machines,Central,1,0.0,9.3
CA-2023-12066,2023-10-01,849.52,Office Supplies,Storage,South,6,0.15,149.74
CA-2023-12067,2023-10-02,90.53,Furniture,Chairs,Central,2,0.0,25.03
CA-2023-12068,2023-10-02,431.4,Furniture,Tables,Central,5,0.2,82.05
CA-2023-12069,2023-10-03,820.45,Furniture,Bookcases,South,13,0.1,69.49
CA-2023-12070,2023-10-04,494.95,Technology,Machines,Central,4,0.15,58.64
CA-2023-12071,2023-10-04,13.71,Office Supplies,Binders,East,1,0.0,3.76
CA-2023-12072,2023-10-04,165.67,Technology,Machines,South,2,0.0,18.35
CA-2023-12073,2023-10-05,59.27,Technology,Copiers,South,1,0.15,8.7
CA-2023-12074,2023-10-05,491.7,Technology,Accessories,Central,8,0.1,85.37
CA-2023-12075,2023-10-05,172.44,Technology,Accessories,West,1,0.0,31.73
CA-2023-12076,2023-10-06,910.88,Furniture,Bookcases,Central,8,0.1,84.13
CA-2023-12077,2023-10-07,678.07,Office Supplies,Art,South,7,0.0,138.77
CA-2023-12078,2023-10-08,329.71,Office Supplies,Paper,Central,3,0.1,31.12
CA-2023-12079,2023-10-08,653.87,Technology,Accessories,East,10,0.2,70.73
CA-2023-12080,2023-10-09,772.96,Office Supplies,Binders,Central,6,0.2,119.81
CA-2023-12081,2023-10-10,364.67,Technology,Accessories,Central,9,0.0,92.18
CA-2023-12082,2023-10-10,1.84,Furniture,Chairs,South,1,0.1,0.44
CA-2023-12083,2023-10-10,363.2,Office Supplies,Art,East,3,0.0,101.42
CA-2023-12084,2023-10-11,538.16,Technology,Machines,Central,5,0.1,144.44
CA-2023-12085,2023-10-11,104.02,Furniture,Bookcases,East,2,0.1,27.42
CA-2023-12086,2023-10-12,344.73,Technology,Machines,South,3,0.1,83.94
CA-2023-12087,2023-10-12,434.98,Technology,Machines,West,14,0.2,97.24
CA-2023-12088,2023-10-13,373.57,Office Supplies,Art,East,3,0.0,80.82
CA-2023-12089,2023-10-13,25.8,Technology,Machines,East,1,0.1,3.18
CA-2023-12090,2023-10-13,290.3,Furniture,Furnishings,Central,2,0.1,72.54
CA-2023-12091,2023-10-14,63.4,Technology,Machines,West,1,0.2,17.46
CA-2023-12092,2023-10-14,63.05,Furniture,Tables,South,2,0.15,12.48
CA-2023-12093,2023-10-14,638.72,Technology,Copiers,West,6,0.15,171.89
CA-2023-12094,2023-10-15,984.35,Office Supplies,Art,East,6,0.1,110.41
CA-2023-12095,2023-10-16,569.0,Office Supplies,Storage,South,19,0.15,150.32
CA-2023-12096,2023-10-17,722.15,Technology,Machines,West,34,0.15,102.64
CA-2023-12097,2023-10-18,290.52,Furniture,Tables,Central,2,0.2,80.76
CA-2023-12098,2023-10-18,435.76,Office Supplies,Paper,Central,4,0.15,117.45
CA-2023-12099,2023-10-19,368.55,Office Supplies,Storage,Central,3,0.2,42.84
CA-2023-12100,2023-10-19,461.63,Technology,Machines,East,3,0.1,53.65
CA-2023-12101,2023-10-20,688.22,Furniture,Tables,Central,5,0.15,132.13
CA-2023-12102,2023-10-20,68.98,Office Supplies,Storage,West,1,0.1,8.29
CA-2023-12103,2023-10-20,60.42,Office Supplies,Paper,Central,1,0.0,10.58
CA-2023-12104,2023-10-21,78.03,Furniture,Furnishings,West,1,0.0,14.78
CA-2023-12105,2023-10-21,32.44,Technology,Machines,East,1,0.2,3.94
CA-2023-12106,2023-10-21,840.0,Technology,Phones,Central,6,0.1,232.06
CA-2023-12107,2023-10-22,572.88,Technology,Machines,South,10,0.15,74.03
CA-2023-12108,2023-10-22,274.87,Furniture,Chairs,West,2,0.15,30.45
CA-2023-12109,2023-10-22,104.06,Furniture,Tables,East,1,0.15,10.15
CA-2023-12110,2023-10-23,355.06,Furniture,Chairs,South,2,0.1,95.91
CA-2023-12111,2023-10-23,161.87,Technology,Copiers,West,2,0.15,40.12
CA-2023-12112,2023-10-23,74.58,Technology,Machines,West,1,0.2,19.13
CA-2023-12113,2023-10-24,82.44,Office Supplies,Paper,Central,1,0.1,22.68
CA-2023-12114,2023-10-24,680.97,Technology,Machines,Central,4,0.2,157.33
CA-2023-12115,2023-10-25,642.59,Furniture,Bookcases,East,13,0.1,157.33
CA-2023-12116,2023-10-26,634.79,Technology,Accessories,Central,5,0.0,72.83
CA-2023-12117,2023-10-27,910.3,Office Supplies,Storage,West,11,0.2,205.49
CA-2023-12118,2023-10-28,692.34,Technology,Copiers,West,6,0.15,131.8
CA-2023-12119,2023-10-28,50.08,Furniture,Tables,Central,1,0.15,9.66
CA-2023-12120,2023-10-29,460.24,Office Supplies,Binders,West,8,0.0,128.41
CA-2023-12121,2023-10-29,334.65,Office Supplies,Appliances,Central,2,0.0,57.64
CA-2023-12122,2023-10-29,84.03,Furniture,Chairs,West,1,0.1,18.43
CA-2023-12123,2023-10-30,270.83,Furniture,Furnishings,Central,2,0.2,21.77
CA-2023-12124,2023-10-30,361.17,Technology,Accessories,West,10,0.15,41.86
CA-2023-12125,2023-10-31,869.32,Office Supplies,Storage,West,9,0.2,78.46
CA-2023-12126,2023-10-31,53.33,Office Supplies,Binders,Central,1,0.1,11.66
CA-2023-12127,2023-11-01,255.74,Office Supplies,Appliances,Central,3,0.0,69.62
CA-2023-12128,2023-11-01,308.69,Office Supplies,Paper,East,2,0.0,55.82
CA-2023-12129,2023-11-01,67.35,Furniture,Tables,West,1,0.2,18.25
CA-2023-12130,2023-11-02,420.13,Technology,Machines,East,4,0.0,60.2
CA-2023-12131,2023-11-02,271.81,Technology,Accessories,East,4,0.0,41.12
CA-2023-12132,2023-11-02,338.74,Furniture,Chairs,South,3,0.0,61.03
CA-2023-12133,2023-11-03,976.65,Furniture,Furnishings,West,20,0.0,115.2
CA-2023-12134,2023-11-03,85.45,Office Supplies,Binders,West,1,0.0,18.2
CA-2023-12135,2023-11-04,518.21,Furniture,Furnishings,West,4,0.1,42.07
CA-2023-12136,2023-11-04,430.7,Technology,Phones,South,4,0.1,43.88
CA-2023-12137,2023-11-05,1284.57,Office Supplies,Paper,East,11,0.1,291.38
CA-2023-12138,2023-11-06,735.49,Technology,Accessories,West,11,0.1,165.6
CA-2023-12139,2023-11-07,765.46,Technology,Machines,South,9,0.2,127.29
CA-2023-12140,2023-11-08,444.96,Technology,Accessories,West,17,0.2,38.66
CA-2023-12141,2023-11-08,578.53,Office Supplies,Storage,Central,5,0.0,79.58
CA-2023-12142,2023-11-09,200.93,Office Supplies,Paper,Central,2,0.1,50.24
CA-2023-12143,2023-11-09,477.49,Technology,Accessories,West,4,0.0,124.29
CA-2023-12144,2023-11-09,296.84,Office Supplies,Storage,East,10,0.1,50.3
CA-2023-12145,2023-11-10,495.82,Furniture,Furnishings,Central,8,0.1,83.76
CA-2023-12146,2023-11-10,389.18,Technology,Machines,Central,4,0.1,35.99
CA-2023-12147,2023-11-11,885.87,Furniture,Chairs,South,8,0.0,218.88
CA-2023-12148,2023-11-11,293.38,Technology,Accessories,West,2,0.1,77.88
CA-2023-12149,2023-11-11,66.44,Technology,Accessories,South,1,0.2,11.42
CA-2023-12150,2023-11-12,1139.67,Office Supplies,Binders,South,14,0.0,200.5
CA-2023-12151,2023-11-13,766.4,Technology,Phones,West,9,0.2,111.76
CA-2023-12152,2023-11-14,649.99,Office Supplies,Appliances,Central,6,0.1,164.19
CA-2023-12153,2023-11-14,335.56,Furniture,Chairs,West,2,0.2,47.65
CA-2023-12154,2023-11-15,156.48,Office Supplies,Storage,East,1,0.2,18.71
CA-2023-12155,2023-11-15,18.37,Office Supplies,Binders,East,1,0.0,3.84
CA-2023-12156,2023-11-15,535.61,Technology,Copiers,East,4,0.0,149.69
CA-2023-12157,2023-11-16,235.02,Office Supplies,Binders,South,3,0.0,49.45
CA-2023-12158,2023-11-16,198.21,Office Supplies,Binders,South,1,0.15,49.66
CA-2023-12159,2023-11-16,319.92,Office Supplies,Paper,West,2,0.1,61.88
CA-2023-12160,2023-11-17,136.94,Office Supplies,Storage,South,2,0.0,27.59
CA-2023-12161,2023-11-17,1032.69,Office Supplies,Storage,South,24,0.1,158.2
CA-2023-12162,2023-11-18,128.88,Technology,Phones,West,1,0.2,11.49
CA-2023-12163,2023-11-18,1077.78,Office Supplies,Art,Central,19,0.2,164.99
CA-2023-12164,2023-11-18,27.71,Technology,Phones,West,1,0.1,5.81
CA-2023-12165,2023-11-19,1085.08,Office Supplies,Art,East,9,0.0,285.88
CA-2023-12166,2023-11-20,489.11,Furniture,Tables,East,4,0.15,67.01
CA-2023-12167,2023-11-20,270.1,Furniture,Tables,Central,2,0.15,42.35
CA-2023-12168,2023-11-21,356.61,Office Supplies,Paper,Central,6,0.0,58.56
CA-2023-12169,2023-11-21,466.66,Office Supplies,Paper,East,7,0.1,64.89
CA-2023-12170,2023-11-22,502.88,Office Supplies,Appliances,Central,7,0.1,63.07
CA-2023-12171,2023-11-22,417.68,Technology,Phones,West,4,0.1,100.22
CA-2023-12172,2023-11-23,873.85,Technology,Accessories,Central,9,0.2,243.03
CA-2023-12173,2023-11-24,15.84,Furniture,Bookcases,South,1,0.1,2.68
CA-2023-12174,2023-11-24,38.01,Furniture,Tables,South,1,0.15,7.57
CA-2023-12175,2023-11-24,752.15,Furniture,Bookcases,West,9,0.0,88.8
CA-2023-12176,2023-11-25,733.31,Technology,Accessories,West,22,0.2,74.99
CA-2023-12177,2023-11-25,434.79,Office Supplies,Storage,West,5,0.0,109.23
CA-2023-12178,2023-11-26,1231.01,Furniture,Chairs,Central,10,0.0,198.03
CA-2023-12179,2023-11-27,385.99,Technology,Machines,South,10,0.0,82.36
CA-2023-12180,2023-11-27,80.11,Office Supplies,Storage,South,1,0.2,9.59
CA-2023-12181,2023-11-27,334.09,Technology,Copiers,East,8,0.15,29.82
CA-2023-12182,2023-11-28,19.68,Technology,Machines,Central,1,0.2,4.95
CA-2023-12183,2023-11-28,412.93,Furniture,Bookcases,South,11,0.2,56.33
CA-2023-12184,2023-11-28,502.92,Technology,Machines,West,3,0.2,53.43
CA-2023-12185,2023-11-29,388.68,Furniture,Tables,West,14,0.15,100.21
CA-2023-12186,2023-11-29,434.12,Office Supplies,Binders,Central,3,0.2,82.74
CA-2023-12187,2023-11-29,87.6,Technology,Accessories,Central,1,0.0,16.44
CA-2023-12188,2023-11-30,310.5,Technology,Copiers,East,6,0.0,63.29
CA-2023-12189,2023-11-30,541.15,Office Supplies,Art,East,8,0.1,77.51
CA-2023-12190,2023-12-01,1176.33,Office Supplies,Storage,South,30,0.15,238.15
CA-2023-12191,2023-12-02,279.38,Technology,Machines,Central,1,0.1,59.91
CA-2023-12192,2023-12-02,288.23,Furniture,Bookcases,West,6,0.1,79.08
CA-2023-12193,2023-12-02,566.65,Office Supplies,Paper,South,3,0.0,63.42
CA-2023-12194,2023-12-03,101.69,Office Supplies,Paper,South,2,0.1,18.13
CA-2023-12195,2023-12-03,19.54,Technology,Phones,Central,1,0.0,4.23
CA-2023-12196,2023-12-03,1020.82,Office Supplies,Storage,East,7,0.2,263.08
CA-2023-12197,2023-12-04,227.39,Furniture,Furnishings,South,3,0.2,29.67
CA-2023-12198,2023-12-04,423.34,Technology,Phones,East,7,0.2,83.71
CA-2023-12199,2023-12-04,37.51,Office Supplies,Binders,South,1,0.2,9.55
CA-2023-12200,2023-12-05,130.21,Furniture,Bookcases,South,1,0.1,16.2
CA-2023-12201,2023-12-05,908.89,Technology,Phones,East,11,0.2,162.28
CA-2023-12202,2023-12-06,212.09,Technology,Accessories,East,1,0.2,23.08
CA-2023-12203,2023-12-06,454.41,Furniture,Tables,East,4,0.0,86.04
CA-2023-12204,2023-12-07,803.68,Technology,Copiers,East,18,0.2,174.84
CA-2023-12205,2023-12-07,260.81,Office Supplies,Binders,Central,2,0.1,35.73
CA-2023-12206,2023-12-08,1070.44,Furniture,Tables,Central,45,0.15,283.89
CA-2023-12207,2023-12-09,213.74,Furniture,Bookcases,West,2,0.0,53.41
CA-2023-12208,2023-12-09,1004.45,Technology,Copiers,West,16,0.1,116.39
CA-2023-12209,2023-12-10,1274.5,Office Supplies,Paper,East,50,0.1,355.52
CA-2023-12210,2023-12-11,552.49,Technology,Copiers,South,18,0.2,126.15
CA-2023-12211,2023-12-11,64.93,Technology,Accessories,Central,1,0.1,12.46
CA-2023-12212,2023-12-11,48.34,Technology,Accessories,East,1,0.1,7.86
CA-2023-12213,2023-12-12,997.29,Furniture,Chairs,Central,20,0.2,122.36
CA-2023-12214,2023-12-12,165.39,Office Supplies,Storage,West,4,0.0,37.98
CA-2023-12215,2023-12-13,817.21,Technology,Phones,South,7,0.1,100.02
CA-2023-12216,2023-12-14,819.04,Technology,Accessories,Central,17,0.1,95.99
CA-2023-12217,2023-12-15,981.03,Technology,Machines,Central,15,0.2,166.67
CA-2023-12218,2023-12-16,1135.36,Technology,Accessories,West,20,0.15,264.2
CA-2023-12219,2023-12-17,189.45,Office Supplies,Appliances,East,2,0.0,20.52
CA-2023-12220,2023-12-17,817.9,Furniture,Furnishings,West,9,0.0,145.32
CA-2023-12221,2023-12-18,630.48,Furniture,Chairs,South,4,0.15,151.69
CA-2023-12222,2023-12-18,93.82,Technology,Copiers,West,1,0.2,18.18
CA-2023-12223,2023-12-19,265.48,Office Supplies,Paper,East,2,0.0,70.59
CA-2023-12224,2023-12-19,322.62,Furniture,Bookcases,East,6,0.2,86.34
CA-2023-12225,2023-12-19,385.12,Furniture,Tables,Central,2,0.2,46.17
CA-2023-12226,2023-12-20,597.18,Technology,Phones,East,28,0.15,104.33
CA-2023-12227,2023-12-20,412.47,Office Supplies,Paper,West,3,0.0,55.39
CA-2023-12228,2023-12-21,169.08,Technology,Accessories,West,3,0.1,19.71
CA-2023-12229,2023-12-21,149.4,Office Supplies,Art,East,1,0.2,23.82
CA-2023-12230,2023-12-21,513.09,Technology,Machines,West,6,0.1,60.27
CA-2023-12231,2023-12-22,3.04,Furniture,Chairs,West,1,0.1,0.31
CA-2023-12232,2023-12-22,695.32,Technology,Phones,South,8,0.0,59.53
CA-2023-12233,2023-12-22,298.09,Technology,Copiers,East,4,0.15,49.26
CA-2023-12234,2023-12-23,1238.83,Technology,Phones,Central,32,0.15,148.84
CA-2023-12235,2023-12-24,1038.62,Technology,Phones,East,21,0.2,265.03
CA-2023-12236,2023-12-25,135.08,Technology,Copiers,South,1,0.0,11.19
CA-2023-12237,2023-12-25,236.7,Technology,Machines,South,2,0.1,45.88
CA-2023-12238,2023-12-25,172.83,Furniture,Chairs,West,1,0.15,21.74
CA-2023-12239,2023-12-26,989.13,Technology,Machines,South,6,0.2,106.72
CA-2023-12240,2023-12-27,1150.99,Furniture,Tables,East,24,0.1,193.4
CA-2023-12241,2023-12-28,931.93,Technology,Phones,South,6,0.2,204.38
CA-2023-12242,2023-12-29,289.6,Technology,Accessories,East,2,0.0,53.04
CA-2023-12243,2023-12-29,649.89,Technology,Accessories,East,26,0.2,58.22
CA-2023-12244,2023-12-30,1241.15,Office Supplies,Appliances,Central,47,0.0,216.84
CA-2023-12245,2023-12-31,189.25,Technology,Machines,West,7,0.0,43.37
CA-2023-12246,2023-12-31,1080.17,Furniture,Tables,West,24,0.2,245.2
CA-2021-10011,2021-01-05,324.55,Furniture,Chairs,East,2,0.0,26.98
CA-2021-10051,2021-01-22,38.43,Technology,Machines,West,1,0.0,4.49
